0.0	0.6161	0.6161	0.6161	0.6161	0.0	0.0	0.0	0.6161	0.6161
1.0	0.1224	0.1224	0.1224	0.1224	0.0	0.0	0.0	0.1224	0.1224
2.0	0.0797	0.0797	0.0797	0.0797	0.0	0.0	0.0	0.0797	0.0797
3.0	0.0435	0.0435	0.0435	0.0435	0.0	0.0	0.0	0.0435	0.0435
4.0	0.032	0.032	0.032	0.032	0.0	0.0	0.0	0.032	0.032
5.0	0.022	0.022	0.022	0.022	0.0	0.0	0.0	0.022	0.022
6.0	0.016	0.016	0.016	0.016	0.0	0.0	0.0	0.016	0.016
7.0	0.0139	0.0139	0.0139	0.0139	0.0	0.0	0.0	0.0139	0.0139
8.0	0.0074	0.0074	0.0074	0.0074	0.0	0.0	0.0	0.0074	0.0074
9.0	0.0068	0.0068	0.0068	0.0068	0.0	0.0	0.0	0.0068	0.0068
10.0	0.0046	0.0046	0.0046	0.0046	0.0	0.0	0.0	0.0046	0.0046
11.0	0.0034	0.0034	0.0034	0.0034	0.0	0.0	0.0	0.0034	0.0034
12.0	0.0024	0.0024	0.0024	0.0024	0.0	0.0	0.0	0.0024	0.0024
13.0	0.0019	0.0019	0.0019	0.0019	0.0	0.0	0.0	0.0019	0.0019
14.0	0.0011	0.0011	0.0011	0.0011	0.0	0.0	0.0	0.0011	0.0011
15.0	7.0E-4	7.0E-4	7.0E-4	7.0E-4	0.0	0.0	0.0	7.0E-4	7.0E-4
16.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
17.0	5.0E-4	5.0E-4	5.0E-4	5.0E-4	0.0	0.0	0.0	5.0E-4	5.0E-4
18.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
19.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
20.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
21.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
22.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
25.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
